schema_version,image_id,file_name,platform,package_name,app_name,version_name,source_url,activity_name,page_fingerprint,segment_index,depth,language,category,design_style,source_batch,image_sha256,image_phash,image_width,image_height,device_model,screen_resolution,android_version,capture_time
2,181c1b47b092259c229e373b949235f0b9c22a006dc327bd0fb34125dba9ac82,tv_danmaku_bili_com_bilibili_video_story_StoryVideoActivity_000002000200_s0_1785066326265.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity|0000020002000200020002000200020002000200020102010201000002000000,0,0,,,,,181c1b47b092259c229e373b949235f0b9c22a006dc327bd0fb34125dba9ac82,8a157a2add88e16f,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:45:26.629026
2,cef1667535b118b54a20d3d9b12addf801dcd47b9fcf4cb717261bb57c7b8b7f,tv_danmaku_bili_com_bilibili_search2_main_BiliMainSearchActi_000000000080_s0_1785066328421.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/com.bilibili.search2.main.BiliMainSearchActivity,tv.danmaku.bili/com.bilibili.search2.main.BiliMainSearchActivity|0000000000800080000010000002000000000000000000000000000000000000,0,1,,,,,cef1667535b118b54a20d3d9b12addf801dcd47b9fcf4cb717261bb57c7b8b7f,8e0fd9c50791d3d2,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:45:28.629080
2,23f80c5a78d4a10fd50dad2b60f84081f1710137c0f6827a24ccc7b8198917bd,tv_danmaku_bili_com_bilibili_video_story_StoryVideoActivity_000000000000_s0_1785066332656.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity|0000000000000000000000004000000000000000100000000000100000004001,0,1,,,,,23f80c5a78d4a10fd50dad2b60f84081f1710137c0f6827a24ccc7b8198917bd,877847cfb9b9d040,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:45:32.907156
2,888369f5cc92cfb310f5e993bc89552c9a7a9bf66ca3440d0c22ee801b21f170,tv_danmaku_bili_com_bilibili_video_story_StoryVideoActivity_000000000000_s0_1785066339168.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity|0000000000000000000000000100000001000100010001000100010000000100,0,1,,,,,888369f5cc92cfb310f5e993bc89552c9a7a9bf66ca3440d0c22ee801b21f170,8c556562b20f5b4f,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:45:39.775610
2,bdbb01c60bda9a65532e5d5916c4db89f029b7c31d7656d9b4e5e6216f339c97,tv_danmaku_bili__MainActivityV2_000010010000_s0_1785066347934.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/.MainActivityV2,tv.danmaku.bili/.MainActivityV2|0000100100000000008000000000000001000100000001000100010001000000,0,0,,,,,bdbb01c60bda9a65532e5d5916c4db89f029b7c31d7656d9b4e5e6216f339c97,fbe6b5c05e28c609,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:45:48.629198
2,ce6c854e41db839b145e86ab3d082bff5ced53707f6f10353070392ef172adf2,tv_danmaku_bili__MainActivityV2_000000000000_s0_1785066363180.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/.MainActivityV2,tv.danmaku.bili/.MainActivityV2|0000000000000000000000000000000000000000000000000000000000000001,0,1,,,,,ce6c854e41db839b145e86ab3d082bff5ced53707f6f10353070392ef172adf2,dd18ab61e6b612d1,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:46:03.911541
2,5dbdb83dc7662ea9ce3c77786f613c53c8e58b9bd40eef85c2437fbbaa482832,tv_danmaku_bili__MainActivityV2_000000000000_s0_1785066366659.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/.MainActivityV2,tv.danmaku.bili/.MainActivityV2|0000000000000000000000000000000000000000000000000000000000000001,0,1,,,,,5dbdb83dc7662ea9ce3c77786f613c53c8e58b9bd40eef85c2437fbbaa482832,cf2ab340c5be2a95,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:46:07.232709
2,7c33f426a2d0f1bdd77fe63f597441d3502e31f391570c91c808dfb2460e2e50,tv_danmaku_bili_com_bilibili_studio_centerplus_ui_CenterPlus_000000000000_s0_1785066370851.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/com.bilibili.studio.centerplus.ui.CenterPlusMainActivity,tv.danmaku.bili/com.bilibili.studio.centerplus.ui.CenterPlusMainActivity|0000000000000000000000000000000002000000000000000000000000000000,0,1,,,,,7c33f426a2d0f1bdd77fe63f597441d3502e31f391570c91c808dfb2460e2e50,cdb932cc893366cc,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:46:11.068289
2,b19001e591de9ad36b7ef669a80a3d0ef3f6455e0aff89be086e4daedc7d1cf2,tv_danmaku_bili_kntr_common_compose_launcher_VertexActivity_000000000000_s0_1785066377002.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/kntr.common.compose.launcher.VertexActivity,tv.danmaku.bili/kntr.common.compose.launcher.VertexActivity|0000000000000000000000000000000000000000000000000000000000000000,0,1,,,,,b19001e591de9ad36b7ef669a80a3d0ef3f6455e0aff89be086e4daedc7d1cf2,8f0f07f0f0f06707,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:46:17.254828
2,d0e7bb1937dec733b0c0b3f226eb664f3d22051cadd98da5d42dfd0d71a1bcac,tv_danmaku_bili_kntr_common_compose_launcher_VertexActivity_000000000000_s0_1785066386285.png,app,tv.danmaku.bili,tv.danmaku.bili,9.4.0,,tv.danmaku.bili/kntr.common.compose.launcher.VertexActivity,tv.danmaku.bili/kntr.common.compose.launcher.VertexActivity|0000000000000100000000000100000000000000080008000800080000000800,0,1,,,,,d0e7bb1937dec733b0c0b3f226eb664f3d22051cadd98da5d42dfd0d71a1bcac,e1a45bf39e4d888c,1440,2354,ALN-AL00,1440x2560,12,2026-07-26T19:46:26.988115
