file_name,package_name,app_name,version_name,activity_name,page_fingerprint,segment_index,depth,device_model,screen_resolution,android_version,capture_time
tv_danmaku_bili__MainActivityV2_tv.danma_s0_1785062351661.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/.MainActivityV2,tv.danmaku.bili/.MainActivityV2|0000100100000000008000000000000001000100000001000100010001000000,0,0,ALN-AL00,1440x2560,12,2026-07-26T18:39:12.691877
tv_danmaku_bili_com_bilibili_search2_main_BiliMainSearchActi_tv.danma_s0_1785062357294.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.search2.main.BiliMainSearchActivity,tv.danmaku.bili/com.bilibili.search2.main.BiliMainSearchActivity|0000000000800080000010800002000000000000000000000000000000000000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:39:17.581884
tv_danmaku_bili_com_bilibili_biligame_ui_GameCenterHomeActiv_tv.danma_s0_1785062369614.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.biligame.ui.GameCenterHomeActivity,tv.danmaku.bili/com.bilibili.biligame.ui.GameCenterHomeActivity|0000008000000000000000000000000000020000000000140000000000000000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:39:30.430264
tv_danmaku_bili_com_bilibili_lib_ui_GeneralActivity_tv.danma_s0_1785062381110.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.lib.ui.GeneralActivity,tv.danmaku.bili/com.bilibili.lib.ui.GeneralActivity|0000000000010000080045100110051045100800000008004510011000010110,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:39:41.426463
tv_danmaku_bili__ui_webview_MWebActivity_tv.danma_s0_1785062389480.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/.ui.webview.MWebActivity,tv.danmaku.bili/.ui.webview.MWebActivity|0000000000000000000000000100010001002920400040004000010000000100,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:39:50.390576
tv_danmaku_bili_com_bilibili_ship_theseus_detail_UnitedBizDe_tv.danma_s0_1785062403136.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.ship.theseus.detail.UnitedBizDetailsActivity,tv.danmaku.bili/com.bilibili.ship.theseus.detail.UnitedBizDetailsActivity|000000000000000000000000400000000a200000000114000000000000000001,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:40:03.727636
tv_danmaku_bili__MainActivityV2_tv.danma_s0_1785062418591.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/.MainActivityV2,tv.danmaku.bili/.MainActivityV2|0000000000000000400100000000000000000000210400010000000000000000,0,0,ALN-AL00,1440x2560,12,2026-07-26T18:40:19.200289
tv_danmaku_bili_com_bilibili_lib_ui_GeneralActivity_tv.danma_s0_1785062423191.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.lib.ui.GeneralActivity,tv.danmaku.bili/com.bilibili.lib.ui.GeneralActivity|0000000000000000400040000000000000000000400000000000000000004000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:40:23.505452
tv_danmaku_bili_com_bilibili_app_authorspace_ui_AuthorSpaceA_tv.danma_s0_1785062436974.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.app.authorspace.ui.AuthorSpaceActivity,tv.danmaku.bili/com.bilibili.app.authorspace.ui.AuthorSpaceActivity|0000000020800000000000200000000000000000000000000002010440010001,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:40:37.488093
