file_name,package_name,app_name,version_name,activity_name,page_fingerprint,segment_index,depth,device_model,screen_resolution,android_version,capture_time
tv_danmaku_bili__MainActivityV2_tv.danma_s0_1785062471429.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/.MainActivityV2,tv.danmaku.bili/.MainActivityV2|0000100100000000008000000000000001000100000001000100010001000000,0,0,ALN-AL00,1440x2560,12,2026-07-26T18:41:12.530777
tv_danmaku_bili_com_bilibili_search2_main_BiliMainSearchActi_tv.danma_s0_1785062474552.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.search2.main.BiliMainSearchActivity,tv.danmaku.bili/com.bilibili.search2.main.BiliMainSearchActivity|0000000000800080000010800002000000000000000000000000000000000000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:41:14.890610
tv_danmaku_bili_com_bilibili_biligame_ui_GameCenterHomeActiv_tv.danma_s0_1785062483541.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.biligame.ui.GameCenterHomeActivity,tv.danmaku.bili/com.bilibili.biligame.ui.GameCenterHomeActivity|0000008000000000000000000000000000020000000000140000000000000000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:41:24.422132
tv_danmaku_bili__MainActivityV2_tv.danma_s0_1785062513251.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/.MainActivityV2,tv.danmaku.bili/.MainActivityV2|0000000000000000400100000000000000000000210400010000000000000000,0,0,ALN-AL00,1440x2560,12,2026-07-26T18:41:53.726151
tv_danmaku_bili_com_bilibili_lib_ui_GeneralActivity_tv.danma_s0_1785062515485.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.lib.ui.GeneralActivity,tv.danmaku.bili/com.bilibili.lib.ui.GeneralActivity|0000000000000000400040000000000000000000400000000000000000004000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:41:55.826299
tv_danmaku_bili__ui_webview_MWebActivity_tv.danma_s0_1785062522723.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/.ui.webview.MWebActivity,tv.danmaku.bili/.ui.webview.MWebActivity|0000000000000000000000000000000000000000000000000000000000000000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:42:03.523507
tv_danmaku_bili_com_bilibili_video_story_StoryVideoActivity_tv.danma_s0_1785062533123.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity|0000020002000200020002000200020002000200020102010201020000000000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:42:13.779847
tv_danmaku_bili_com_bilibili_video_story_StoryVideoActivity_tv.danma_s0_1785062565061.png,tv.danmaku.bili,tv.danmaku.bili,9.4.0,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity,tv.danmaku.bili/com.bilibili.video.story.StoryVideoActivity|0000020002000200020002000200020002000200020102010201020002000000,0,1,ALN-AL00,1440x2560,12,2026-07-26T18:42:45.631337
